experiment,model,model1,model2,model3,model4,sig21,sig32,sig42,sub,window
e2,LogisticRegression,0.5497577519379846,0.6269089147286823,0.6466182170542635,0.6118507751937985,0.00019996000799840029,0.0002699460107978404,0.9999800039992002,fd,1
e2,RandomForestClassifier,0.5171996124031008,0.6046608527131784,0.6309980620155039,0.5823740310077519,0.00019996000799840029,0.00019996000799840029,0.9999960007998401,fd,1
e2,LogisticRegression,0.5306277056277056,0.5649134199134199,0.6010714285714286,0.55995670995671,0.0002979404119176164,0.00019996000799840029,0.734273145370926,fd,2
e2,RandomForestClassifier,0.5177056277056277,0.5373809523809523,0.5783658008658008,0.5413852813852814,0.0017076584683063387,0.00019996000799840029,0.25246950609878027,fd,2
e2,LogisticRegression,0.6279772727272728,0.6206704545454544,0.6362045454545454,0.6083636363636363,0.9979344131173766,0.0003499300139972005,0.9998800239952008,fd,3
e2,RandomForestClassifier,0.6279772727272728,0.6173522727272728,0.6284772727272727,0.6103636363636363,0.9969366126774646,0.0009738052389522094,0.9811877624475105,fd,3
e2,LogisticRegression,0.5753947368421053,0.5650837320574162,0.5779904306220096,0.5507655502392345,0.9774665066986603,0.005086982603479304,0.9999800039992002,fd,4
e2,RandomForestClassifier,0.5753947368421053,0.5635765550239235,0.5896650717703349,0.5344258373205742,0.9811077784443111,0.00019996000799840029,1.0,fd,4
e2,LogisticRegression,0.46443686868686873,0.503949494949495,0.497689393939394,0.530260101010101,0.00019996000799840029,0.9730293941211758,0.00019996000799840029,jmac,1
e2,RandomForestClassifier,0.48699747474747473,0.5182727272727272,0.5153055555555557,0.5344166666666667,0.00019996000799840029,0.8047490501899621,0.00022795440911817631,jmac,1
e2,LogisticRegression,0.5429840848806365,0.5508275862068965,0.5312785145888594,0.5297745358090186,0.00035592881423715257,1.0,1.0,jmac,2
e2,RandomForestClassifier,0.5362625994694958,0.5559787798408488,0.5361697612732096,0.531185676392573,0.00020195960807838426,1.0,1.0,jmac,2
e2,LogisticRegression,0.5206102900930487,0.5394444444444444,0.5223371647509578,0.5495457033388067,0.0011837632473505296,1.0,0.00024795040991801634,jmac,3
e2,RandomForestClassifier,0.4914367816091953,0.5579282977558839,0.543223864258347,0.5703995621237,0.00019996000799840029,1.0,0.0002039592081583683,jmac,3
e2,LogisticRegression,0.5462269585253456,0.5760771889400922,0.5596947004608295,0.5701958525345622,0.00019996000799840029,1.0,0.9916916616676663,jmac,4
e2,RandomForestClassifier,0.5431624423963134,0.5919642857142857,0.5775691244239632,0.5854205069124424,0.00019996000799840029,1.0,0.9995880823835231,jmac,4
e2,LogisticRegression,0.5682988721804512,0.5591791979949875,0.5971397243107769,0.5730043859649123,0.9999960007998401,0.00019996000799840029,0.00019996000799840029,lidia,1
e2,RandomForestClassifier,0.5641008771929826,0.5629135338345865,0.5937124060150375,0.5797901002506266,0.6866306738652268,0.00019996000799840029,0.00019996000799840029,lidia,1
e2,LogisticRegression,0.5166413974950561,0.5490145023071853,0.5988694792353328,0.5509657218193804,0.00019996000799840029,0.00019996000799840029,0.23074785042991405,lidia,2
e2,RandomForestClassifier,0.5059558338826631,0.5580454845088991,0.6001417270929467,0.567762030323006,0.00019996000799840029,0.00019996000799840029,0.00022195560887822434,lidia,2
e2,LogisticRegression,0.48693749999999997,0.495625,0.5803472222222221,0.48561458333333335,0.07819836032793442,0.00019996000799840029,0.9976544691061788,lidia,3
e2,RandomForestClassifier,0.4865138888888889,0.4690972222222223,0.568236111111111,0.4508784722222222,0.9999560087982404,0.00019996000799840029,1.0,lidia,3
e2,LogisticRegression,0.4721016081871345,0.46117324561403494,0.5504166666666666,0.43686403508771937,0.9884363127374526,0.00019996000799840029,1.0,lidia,4
e2,RandomForestClassifier,0.5503983918128654,0.5317068713450293,0.5746637426900585,0.511951754385965,1.0,0.00019996000799840029,1.0,lidia,4
e2,LogisticRegression,0.5958426028921023,0.6095578420467186,0.654210233592881,0.6336457174638488,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,ls,1
e2,RandomForestClassifier,0.5958426028921023,0.6134844271412682,0.6490378197997775,0.635325361512792,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,ls,1
e2,LogisticRegression,0.5928747072599532,0.6025292740046839,0.6642622950819671,0.600327868852459,0.00019996000799840029,0.00019996000799840029,0.8231693661267747,ls,2
e2,RandomForestClassifier,0.5928747072599532,0.6053629976580797,0.6549180327868852,0.5964461358313817,0.00019996000799840029,0.00019996000799840029,1.0,ls,2
e2,LogisticRegression,0.6241222760290557,0.6314951573849878,0.682109564164649,0.6351634382566587,0.00019996000799840029,0.00019996000799840029,0.04374925014997002,ls,3
e2,RandomForestClassifier,0.6241222760290557,0.6329963680387409,0.6692039951573849,0.6332929782082324,0.00019996000799840029,0.00019996000799840029,0.42689262147570484,ls,3
e2,LogisticRegression,0.4986047254150703,0.4904948914431673,0.5808780332056194,0.5288154533844188,0.9343491301739651,0.00019996000799840029,0.00019996000799840029,ls,4
e2,RandomForestClassifier,0.48368135376756066,0.4635217113665389,0.5786621966794381,0.5202586206896552,0.9999980003999202,0.00019996000799840029,0.00019996000799840029,ls,4
e2,LogisticRegression,0.5710656883298393,0.5745387840670859,0.6346366177498253,0.5829035639412998,0.22683863227354537,0.00019996000799840029,0.007430513897220555,mimi,1
e2,RandomForestClassifier,0.5611006289308176,0.5745946890286513,0.6435045422781271,0.5865653389238294,0.00784243151369726,0.00019996000799840029,0.0035492901419716056,mimi,1
e2,LogisticRegression,0.4567603550295857,0.5831065088757397,0.6369600591715977,0.5717899408284023,0.00019996000799840029,0.00019996000799840029,0.9999700059988001,mimi,2
e2,RandomForestClassifier,0.47960059171597635,0.565258875739645,0.6187426035502959,0.5545710059171598,0.00019996000799840029,0.00019996000799840029,1.0,mimi,2
e2,LogisticRegression,0.5241333333333333,0.5090666666666667,0.582921568627451,0.4868352941176471,0.9989022195560889,0.00019996000799840029,1.0,mimi,3
e2,RandomForestClassifier,0.514564705882353,0.487513725490196,0.5644745098039217,0.47910196078431366,1.0,0.00019996000799840029,0.9964407118576285,mimi,3
e2,LogisticRegression,0.4869166666666666,0.5741875000000001,0.620675,0.5799458333333334,0.00019996000799840029,0.00019996000799840029,0.03652869426114777,mimi,4
e2,RandomForestClassifier,0.47713333333333324,0.5528125,0.60895,0.5649875,0.00019996000799840029,0.00019996000799840029,0.0007058588282343532,mimi,4
e2,LogisticRegression,0.5390015166835187,0.5372876643073812,0.6277123356926189,0.5422598584428716,0.6608798240351931,0.00019996000799840029,0.09166166766646669,pr,1
e2,RandomForestClassifier,0.5237082912032356,0.5427730030333671,0.6307709807886753,0.5400050556117291,0.00019996000799840029,0.00019996000799840029,0.9062427514497099,pr,1
e2,LogisticRegression,0.53905291005291,0.5457248677248677,0.6381507936507936,0.533878306878307,0.06302739452109578,0.00019996000799840029,1.0,pr,2
e2,RandomForestClassifier,0.5306931216931217,0.5544867724867725,0.6433095238095238,0.5484444444444445,0.00019996000799840029,0.00019996000799840029,0.9992081583683263,pr,2
e2,LogisticRegression,0.5296286031042129,0.528899667405765,0.6317350332594236,0.5469124168514413,0.5714977004599081,0.00019996000799840029,0.00019996000799840029,pr,3
e2,RandomForestClassifier,0.514390243902439,0.5378464523281596,0.6327439024390243,0.5417738359201772,0.00019996000799840029,0.00019996000799840029,0.009672065586882625,pr,3
e2,LogisticRegression,0.46262209302325574,0.5540901162790698,0.6418895348837209,0.5439447674418606,0.00019996000799840029,0.00019996000799840029,0.9995840831833632,pr,4
e2,RandomForestClassifier,0.48640116279069767,0.531781976744186,0.629813953488372,0.5267645348837209,0.00019996000799840029,0.00019996000799840029,0.9628434313137372,pr,4
e2,LogisticRegression,0.5301541501976285,0.5217272727272727,0.57700395256917,0.5223478260869565,0.9558028394321137,0.00019996000799840029,0.43552889422115576,pss,1
e2,RandomForestClassifier,0.5177272727272727,0.5179011857707508,0.5725612648221344,0.5287905138339921,0.48818036392721453,0.00019996000799840029,0.00020595880823835226,pss,1
e2,LogisticRegression,0.47321969696969696,0.5129419191919191,0.5567676767676768,0.5201178451178451,0.00019996000799840029,0.00019996000799840029,0.05776644671065787,pss,2
e2,RandomForestClassifier,0.4682996632996633,0.5210563973063972,0.5580639730639732,0.5266329966329966,0.00019996000799840029,0.00019996000799840029,0.08222155568886222,pss,2
e2,LogisticRegression,0.5932479784366577,0.5982973944294698,0.6228706199460917,0.5884950584007188,0.043745250949810036,0.00020195960807838426,0.9982663467306538,pss,3
e2,RandomForestClassifier,0.5879200359389037,0.6255076370170709,0.6463701707097934,0.6201617250673855,0.00019996000799840029,0.00019996000799840029,0.9452889422115577,pss,3
e2,LogisticRegression,0.5037301587301587,0.5080765639589169,0.5884687208216621,0.4777731092436976,0.26410517896420715,0.00019996000799840029,0.9999980003999202,pss,4
e2,RandomForestClassifier,0.517642390289449,0.5086461251167133,0.5806069094304389,0.48771708683473397,0.9615136972605478,0.00019996000799840029,1.0,pss,4
e2,LogisticRegression,0.4907142857142856,0.7723504983388704,0.8545431893687707,0.7648089700996679,0.00019996000799840029,0.00019996000799840029,1.0,sva,1
e2,RandomForestClassifier,0.6743023255813954,0.7920681063122924,0.863330564784053,0.783297342192691,0.00019996000799840029,0.00019996000799840029,0.9999980003999202,sva,1
e2,LogisticRegression,0.4817770034843206,0.6596515679442508,0.7566202090592333,0.6625348432055751,0.00019996000799840029,0.00019996000799840029,0.13742051589682064,sva,2
e2,RandomForestClassifier,0.5886585365853658,0.6881533101045296,0.7801742160278748,0.674259581881533,0.00019996000799840029,0.00019996000799840029,0.9999960007998401,sva,2
e2,LogisticRegression,0.4902403846153846,0.6471250000000001,0.749346153846154,0.6315288461538462,0.00019996000799840029,0.00019996000799840029,1.0,sva,3
e2,RandomForestClassifier,0.5065096153846153,0.6442211538461539,0.7462499999999999,0.652625,0.00019996000799840029,0.00019996000799840029,0.0020855828834233157,sva,3
e2,LogisticRegression,0.5289636752136754,0.5873290598290598,0.7169658119658119,0.5811004273504273,0.00019996000799840029,0.00019996000799840029,0.9976984603079384,sva,4
e2,RandomForestClassifier,0.5642628205128206,0.6041239316239316,0.7149358974358975,0.604241452991453,0.00019996000799840029,0.00019996000799840029,0.4865606878624274,sva,4
e2,LogisticRegression,0.5995170660856936,0.793442265795207,0.7936601307189542,0.7895715323166302,0.00019996000799840029,0.4589162167566487,0.9998600279944011,tj,1
e2,RandomForestClassifier,0.5995170660856936,0.793442265795207,0.7964851125635442,0.7936819172113289,0.00019996000799840029,0.07339132173565287,0.43442111577684467,tj,1
e2,LogisticRegression,0.621705137751303,0.7389091586001488,0.746120625465376,0.7391474311243484,0.00019996000799840029,0.0009418116376724655,0.4193841231753649,tj,2
e2,RandomForestClassifier,0.6191586001489203,0.7373008190618019,0.745409530900968,0.7399553239017126,0.00019996000799840029,0.0027954409118176368,0.12267946410717856,tj,2
e2,LogisticRegression,0.6146524064171124,0.6818945760122229,0.6970626432391138,0.6849961802902981,0.00019996000799840029,0.00019996000799840029,0.053367326534693074,tj,3
e2,RandomForestClassifier,0.6146524064171124,0.6839572192513367,0.6996447669977082,0.6862948815889993,0.00019996000799840029,0.00019996000799840029,0.13963407318536294,tj,3
e2,LogisticRegression,0.5531764705882353,0.6244901960784314,0.6406901960784315,0.605286274509804,0.00019996000799840029,0.00019996000799840029,0.9999960007998401,tj,4
e2,RandomForestClassifier,0.5531764705882353,0.6244901960784314,0.6455686274509804,0.6125725490196079,0.00019996000799840029,0.00019996000799840029,1.0,tj,4
e3,LogisticRegression,0.4772299077733861,0.5722364953886693,0.7086034255599472,0.5897299077733861,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,ab,1
e3,RandomForestClassifier,0.4772299077733861,0.5720191040843214,0.7066337285902503,0.5634584980237155,0.00019996000799840029,0.00019996000799840029,1.0,ab,1
e3,LogisticRegression,0.5307083333333334,0.5293263888888888,0.6947569444444445,0.5220347222222221,0.6394361127774444,0.00019996000799840029,0.974017196560688,ab,2
e3,RandomForestClassifier,0.5307083333333334,0.5291736111111109,0.6996319444444444,0.5342152777777778,0.6540991801639673,0.00019996000799840029,0.018628274345130976,ab,2
e3,LogisticRegression,0.5241477272727273,0.5565873579545455,0.7034481534090908,0.543018465909091,0.00019996000799840029,0.00019996000799840029,1.0,ab,3
e3,RandomForestClassifier,0.5241477272727273,0.5572833806818182,0.7040873579545455,0.548828125,0.00019996000799840029,0.00019996000799840029,0.9999960007998401,ab,3
e3,LogisticRegression,0.4711102775693924,0.5464178544636159,0.7233608402100526,0.5540697674418604,0.00019996000799840029,0.00019996000799840029,0.01604879024195161,ab,4
e3,RandomForestClassifier,0.4746511627906977,0.5476856714178545,0.7096174043510878,0.565052513128282,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,ab,4
e3,LogisticRegression,0.5329871794871796,0.5513397435897435,0.6224615384615384,0.5580608974358975,0.00020595880823835226,0.00019996000799840029,0.005814837032593481,eb,1
e3,RandomForestClassifier,0.5329871794871796,0.5540897435897435,0.6222884615384615,0.5625929487179487,0.00019996000799840029,0.00019996000799840029,0.0009418116376724656,eb,1
e3,LogisticRegression,0.46570608108108114,0.49219594594594596,0.5549256756756757,0.48465540540540547,0.00019996000799840029,0.00019996000799840029,0.9963247350529894,eb,2
e3,RandomForestClassifier,0.4663614864864865,0.48979729729729726,0.5659391891891891,0.486027027027027,0.00019996000799840029,0.00019996000799840029,0.9343931213757248,eb,2
e3,LogisticRegression,0.46278586278586276,0.4440367290367291,0.5448752598752599,0.459005544005544,1.0,0.00019996000799840029,0.00022595480903819231,eb,3
e3,RandomForestClassifier,0.4631288981288981,0.44439015939015947,0.5455058905058905,0.455990990990991,1.0,0.00019996000799840029,0.0004439112177564487,eb,3
e3,LogisticRegression,0.516030701754386,0.488234649122807,0.5804166666666667,0.503311403508772,1.0,0.00019996000799840029,0.0008758248350329934,eb,4
e3,RandomForestClassifier,0.516030701754386,0.4867214912280701,0.5747880116959063,0.4961257309941519,1.0,0.00019996000799840029,0.010167966406718656,eb,4
e3,LogisticRegression,0.6069935897435897,0.6495224358974357,0.7448717948717948,0.6471250000000001,0.00019996000799840029,0.00019996000799840029,0.9273265346930615,er,1
e3,RandomForestClassifier,0.6069935897435897,0.6511698717948717,0.737051282051282,0.6519006410256409,0.00019996000799840029,0.00019996000799840029,0.32415116976604674,er,1
e3,LogisticRegression,0.6017543859649124,0.6093927125506072,0.7174224021592441,0.5949021592442645,0.0010777844431113775,0.00019996000799840029,1.0,er,2
e3,RandomForestClassifier,0.6017543859649124,0.6148717948717948,0.7086977058029689,0.6074527665317138,0.00019996000799840029,0.00019996000799840029,0.9999960007998401,er,2
e3,LogisticRegression,0.5410464310464311,0.5567082467082467,0.6717290367290367,0.5501178101178101,0.0005778844231153769,0.00019996000799840029,0.9976584683063388,er,3
e3,RandomForestClassifier,0.5410464310464311,0.5656340956340956,0.6770097020097019,0.5549826749826751,0.00019996000799840029,0.00019996000799840029,1.0,er,3
e3,LogisticRegression,0.49660818713450294,0.5842616959064327,0.7040168128654972,0.5929568713450293,0.00019996000799840029,0.00019996000799840029,0.0046990601879624075,er,4
e3,RandomForestClassifier,0.4984649122807018,0.5641374269005848,0.6921308479532163,0.5770577485380116,0.00019996000799840029,0.00019996000799840029,0.00020195960807838426,er,4
e3,LogisticRegression,0.5689888888888889,0.6308629629629628,0.7229296296296297,0.6319148148148148,0.00019996000799840029,0.00019996000799840029,0.3585922815436912,hgh,1
e3,RandomForestClassifier,0.5689888888888889,0.6316407407407407,0.7210037037037037,0.6187000000000001,0.00019996000799840029,0.00019996000799840029,1.0,hgh,1
e3,LogisticRegression,0.5273820754716981,0.5623781446540881,0.6948938679245285,0.5445479559748427,0.00019996000799840029,0.00019996000799840029,1.0,hgh,2
e3,RandomForestClassifier,0.5273820754716981,0.5622130503144653,0.6962775157232706,0.5469221698113207,0.00019996000799840029,0.00019996000799840029,0.99998800239952,hgh,2
e3,LogisticRegression,0.5432051282051282,0.536033653846154,0.6940104166666667,0.5188902243589744,0.987248550289942,0.00019996000799840029,0.9999920015996802,hgh,3
e3,RandomForestClassifier,0.5432051282051282,0.5339583333333334,0.6910697115384616,0.522920673076923,0.995888822235553,0.00019996000799840029,0.9995700859828034,hgh,3
e3,LogisticRegression,0.5582779198635976,0.5381670929241262,0.6894970161977834,0.5451960784313724,1.0,0.00019996000799840029,0.08298940211957608,hgh,4
e3,RandomForestClassifier,0.5582779198635976,0.5371440750213129,0.692693947144075,0.5359292412617221,1.0,0.00019996000799840029,0.6179984003199359,hgh,4
e3,LogisticRegression,0.5471428571428572,0.7026715686274508,0.6949369747899161,0.698403361344538,0.00019996000799840029,0.9977104579084183,0.9705278944211158,kb,1
e3,RandomForestClassifier,0.5471428571428572,0.7026715686274508,0.6992086834733893,0.693655462184874,0.00019996000799840029,0.915368926214757,1.0,kb,1
e3,LogisticRegression,0.5128074074074074,0.5888888888888888,0.6150333333333332,0.6110185185185185,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,kb,2
e3,RandomForestClassifier,0.5129481481481482,0.6139777777777777,0.6280925925925925,0.6156925925925926,0.00019996000799840029,0.00020195960807838426,0.242755448910218,kb,2
e3,LogisticRegression,0.5521726190476192,0.5938392857142858,0.5931175595238095,0.5786607142857142,0.00019996000799840029,0.588618276344731,1.0,kb,3
e3,RandomForestClassifier,0.5521726190476192,0.5971130952380953,0.5984300595238095,0.5838244047619048,0.00019996000799840029,0.33597880423915216,1.0,kb,3
e3,LogisticRegression,0.5347872340425532,0.5645390070921986,0.5678565799842397,0.5640622537431048,0.00019996000799840029,0.17567686462707457,0.5532333533293342,kb,4
e3,RandomForestClassifier,0.5347872340425532,0.5694956658786446,0.5717415287628055,0.5687431048069347,0.00019996000799840029,0.25789242151569686,0.5873225354929015,kb,4
e3,LogisticRegression,0.5769607843137254,0.8021603641456584,0.8382668067226889,0.8063795518207283,0.00019996000799840029,0.00019996000799840029,0.017674465106978603,kj,1
e3,RandomForestClassifier,0.5769607843137254,0.8021603641456584,0.8383438375350138,0.7923319327731092,0.00019996000799840029,0.00019996000799840029,1.0,kj,1
e3,LogisticRegression,0.5048469387755101,0.6798651603498542,0.7339613702623906,0.6855685131195335,0.00019996000799840029,0.00019996000799840029,0.019308138372325537,kj,2
e3,RandomForestClassifier,0.5031632653061223,0.6740415451895043,0.7308126822157435,0.6858819241982508,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,kj,2
e3,LogisticRegression,0.46416099773242636,0.6187981859410431,0.6921504157218442,0.6005895691609978,0.00019996000799840029,0.00019996000799840029,1.0,kj,3
e3,RandomForestClassifier,0.46354119425548,0.5901133786848072,0.674546485260771,0.5914436885865458,0.00019996000799840029,0.00019996000799840029,0.32903819236152776,kj,3
e3,LogisticRegression,0.45833727344365643,0.5153821907013396,0.6479235618597321,0.5062568951930654,0.00019996000799840029,0.00019996000799840029,0.9638392321535695,kj,4
e3,RandomForestClassifier,0.4585185185185185,0.5115681639085894,0.6306343577620174,0.5175019700551615,0.00019996000799840029,0.00019996000799840029,0.06244751049790042,kj,4
e3,LogisticRegression,0.5445448275862069,0.5798241379310345,0.5710827586206897,0.578,0.00019996000799840029,0.9999980003999202,0.7443311337732452,mp,1
e3,RandomForestClassifier,0.5445448275862069,0.5879620689655172,0.5844137931034483,0.5870068965517241,0.00019996000799840029,0.9408978204359129,0.6575264947010598,mp,1
e3,LogisticRegression,0.5593367346938777,0.5900983965014577,0.6022886297376094,0.6018731778425657,0.00019996000799840029,0.00019996000799840029,0.0022075584883023396,mp,2
e3,RandomForestClassifier,0.5593367346938777,0.5914322157434403,0.6054737609329447,0.6090014577259475,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,mp,2
e3,LogisticRegression,0.5463244047619046,0.5443861607142856,0.533686755952381,0.5657552083333334,0.709866026794641,0.9997680463907217,0.00019996000799840029,mp,3
e3,RandomForestClassifier,0.5463244047619046,0.5485602678571428,0.5444308035714286,0.5683370535714285,0.27320535892821435,0.9034693061387723,0.00019996000799840029,mp,3
e3,LogisticRegression,0.524952718676123,0.5026477541371158,0.4838849487785658,0.5266115051221435,1.0,1.0,0.00019996000799840029,mp,4
e3,RandomForestClassifier,0.5216272655634359,0.5202048857368006,0.5027186761229315,0.5284869976359339,0.6133753249350131,0.9999140171965607,0.017900419916016798,mp,4
e3,LogisticRegression,0.5610725677830941,0.5867942583732058,0.6588476874003191,0.5910167464114832,0.00019996000799840029,0.00019996000799840029,0.0545250949810038,rb,1
e3,RandomForestClassifier,0.5610725677830941,0.5887001594896332,0.653018341307815,0.5721810207336523,0.00019996000799840029,0.00019996000799840029,1.0,rb,1
e3,LogisticRegression,0.5480357142857142,0.5533460884353741,0.6454591836734694,0.5379209183673469,0.07362927414517097,0.00019996000799840029,0.9994621075784842,rb,2
e3,RandomForestClassifier,0.5480357142857142,0.5527423469387754,0.6468027210884353,0.537640306122449,0.10261747650469903,0.00019996000799840029,1.0,rb,2
e3,LogisticRegression,0.5036926406926407,0.47352813852813846,0.6076839826839826,0.4642380952380952,1.0,0.00019996000799840029,0.9583143371325735,rb,3
e3,RandomForestClassifier,0.5056580086580087,0.46782251082251086,0.6043333333333333,0.4564372294372294,1.0,0.00019996000799840029,0.9878904219156169,rb,3
e3,LogisticRegression,0.5349460916442048,0.5590970350404312,0.6488679245283019,0.5395642407906558,0.0004439112177564487,0.00019996000799840029,0.9999840031993601,rb,4
e3,RandomForestClassifier,0.5349460916442048,0.5594743935309973,0.647017070979335,0.5365813117699909,0.0003959208158368326,0.00019996000799840029,0.9999980003999202,rb,4
e3,LogisticRegression,0.5475241379310345,0.8090620689655172,0.818441379310345,0.8252241379310344,0.00019996000799840029,0.00019996000799840029,0.00019996000799840029,vs,1
e3,RandomForestClassifier,0.5475241379310345,0.8090620689655172,0.8188965517241381,0.8104103448275862,0.00019996000799840029,0.00019996000799840029,0.1976984603079384,vs,1
e3,LogisticRegression,0.5410919540229885,0.7803987068965516,0.7881285919540229,0.7706645114942529,0.00019996000799840029,0.00020595880823835229,1.0,vs,2
e3,RandomForestClassifier,0.5410919540229885,0.7803987068965516,0.7876616379310343,0.772589798850575,0.00019996000799840029,0.00020595880823835229,0.9999980003999202,vs,2
e3,LogisticRegression,0.5663389581804842,0.7615480557593542,0.7691746148202496,0.7571239911958914,0.00019996000799840029,0.00025594881023795234,0.992879424115177,vs,3
e3,RandomForestClassifier,0.5663389581804842,0.7615480557593542,0.7708547322083641,0.7531694790902422,0.00019996000799840029,0.00019996000799840029,1.0,vs,3
e3,LogisticRegression,0.5456521739130435,0.7429774844720497,0.7647010869565218,0.7437538819875776,0.00019996000799840029,0.00019996000799840029,0.343247350529894,vs,4
e3,RandomForestClassifier,0.5456521739130435,0.7473408385093167,0.7661840062111801,0.7369526397515527,0.00019996000799840029,0.00019996000799840029,1.0,vs,4
e3,LogisticRegression,0.4870272108843538,0.6055816326530612,0.616170068027211,0.6014251700680273,0.00019996000799840029,0.00019996000799840029,0.9947470505898821,wp,1
e3,RandomForestClassifier,0.48842857142857155,0.5594795918367346,0.5691632653061224,0.5645680272108844,0.00019996000799840029,0.00019996000799840029,0.00023595280943811234,wp,1
e3,LogisticRegression,0.46130028735632195,0.6022270114942528,0.6071443965517241,0.600287356321839,0.00019996000799840029,0.0002219556088782243,0.980135972805439,wp,2
e3,RandomForestClassifier,0.46091235632183924,0.5602586206896552,0.565894396551724,0.5655172413793104,0.00019996000799840029,0.00020795840831833634,0.0002799440111977604,wp,2
e3,LogisticRegression,0.45800954433497537,0.5662936029373232,0.5631432327149496,0.5565836532246794,0.00019996000799840029,0.7891281743651269,0.99999400119976,wp,3
e3,RandomForestClassifier,0.45699929907766473,0.5348840066336512,0.5403216927820285,0.5255192229588093,0.00019996000799840029,0.0019736052789442113,0.9996200759848031,wp,3
e3,LogisticRegression,0.5257013396375099,0.5174625689519307,0.535929866036249,0.5117178881008668,0.9176684663067387,0.00019996000799840029,0.9989262147570487,wp,4
e3,RandomForestClassifier,0.5257013396375099,0.5373049645390071,0.5448502758077227,0.5324586288416077,0.002843431313737253,0.00020995800839832029,0.9999620075984802,wp,4
